satis_id,satis_tarihi,urun_id,adet,toplam_tutar,satis_durumu
4327,2026-02-05,URN-121,2,640,Tamamlandı
4328,2026-02-05,URN-121,3,960,Tamamlandı
4329,2026-02-05,URN-111,3,1050,Tamamlandı
4330,2026-02-05,URN-109,1,600,Tamamlandı
4331,2026-02-05,URN-112,1,280,Tamamlandı
4332,2026-02-05,URN-129,2,540,Tamamlandı
4333,2026-02-05,URN-122,2,800,Tamamlandı
4334,2026-02-05,URN-108,2,1700,Tamamlandı
4335,2026-02-06,URN-104,3,630,Tamamlandı
4336,2026-02-06,URN-120,3,1950,Tamamlandı
4337,2026-02-06,URN-113,2,180,Tamamlandı
4338,2026-02-06,URN-126,1,950,Tamamlandı
4339,2026-02-06,URN-109,2,1200,İade Edildi
4340,2026-02-06,URN-120,2,1300,Tamamlandı
4341,2026-02-06,URN-104,3,630,Tamamlandı
4342,2026-02-06,URN-114,3,150,Tamamlandı
4343,2026-02-06,URN-104,3,630,Tamamlandı
4344,2026-02-06,URN-107,2,400,Tamamlandı
4345,2026-02-06,URN-102,1,320,Tamamlandı
4346,2026-02-07,URN-106,1,450,Tamamlandı
4347,2026-02-07,URN-102,2,640,Tamamlandı
4348,2026-02-07,URN-100,1,450,Tamamlandı
4349,2026-02-07,URN-127,1,580,Tamamlandı
4350,2026-02-07,URN-103,2,360,Tamamlandı
4351,2026-02-07,URN-104,1,210,Tamamlandı
4352,2026-02-07,URN-106,3,1350,Tamamlandı
4353,2026-02-07,URN-122,3,1200,Tamamlandı
4354,2026-02-07,URN-126,1,950,Tamamlandı
4355,2026-02-07,URN-107,1,200,Tamamlandı
4356,2026-02-08,URN-104,3,630,Tamamlandı
4357,2026-02-08,URN-125,2,680,Tamamlandı
4358,2026-02-08,URN-104,3,630,Tamamlandı
4359,2026-02-08,URN-108,3,2550,Tamamlandı
4360,2026-02-08,URN-110,1,1200,Tamamlandı
4361,2026-02-08,URN-105,3,1140,Tamamlandı
4362,2026-02-08,URN-113,1,90,Tamamlandı
4363,2026-02-09,URN-102,3,960,Tamamlandı
4364,2026-02-09,URN-123,1,220,Tamamlandı
4365,2026-02-09,URN-110,2,2400,Tamamlandı
4366,2026-02-09,URN-124,2,1700,Tamamlandı
4367,2026-02-09,URN-110,2,2400,İade Edildi
4368,2026-02-09,URN-120,3,1950,Tamamlandı
4369,2026-02-09,URN-104,1,210,Tamamlandı
4370,2026-02-09,URN-129,3,810,Tamamlandı
4371,2026-02-10,URN-128,1,150,Tamamlandı
4372,2026-02-10,URN-116,3,720,Tamamlandı
4373,2026-02-10,URN-104,1,210,Tamamlandı
4374,2026-02-10,URN-125,2,680,Tamamlandı
4375,2026-02-10,URN-117,1,410,Tamamlandı
4376,2026-02-10,URN-110,3,3600,Tamamlandı
4377,2026-02-10,URN-110,1,1200,Tamamlandı
4378,2026-02-11,URN-110,1,1200,Tamamlandı
4379,2026-02-11,URN-106,2,900,Tamamlandı
4380,2026-02-11,URN-106,1,450,Tamamlandı
4381,2026-02-11,URN-102,2,640,Tamamlandı
4382,2026-02-11,URN-104,2,420,Tamamlandı
4383,2026-02-11,URN-104,1,210,Tamamlandı
4384,2026-02-11,URN-116,3,720,Tamamlandı
4385,2026-02-11,URN-104,3,630,Tamamlandı
4386,2026-02-11,URN-106,2,900,Tamamlandı
4387,2026-02-11,URN-102,1,320,İade Edildi
4388,2026-02-11,URN-105,3,1140,Tamamlandı
4389,2026-02-12,URN-122,1,400,Tamamlandı
4390,2026-02-12,URN-100,2,900,İade Edildi
4391,2026-02-12,URN-113,1,90,Tamamlandı
4392,2026-02-12,URN-119,2,320,Tamamlandı
4393,2026-02-12,URN-114,3,150,Tamamlandı
4394,2026-02-12,URN-113,2,180,Tamamlandı
4395,2026-02-12,URN-125,2,680,Tamamlandı
4396,2026-02-12,URN-120,2,1300,Tamamlandı
4397,2026-02-12,URN-128,1,150,Tamamlandı
4398,2026-02-12,URN-126,1,950,Tamamlandı
4399,2026-02-12,URN-110,1,1200,İade Edildi
4400,2026-02-12,URN-110,3,3600,Tamamlandı
4401,2026-02-12,URN-110,1,1200,Tamamlandı
4402,2026-02-12,URN-104,3,630,Tamamlandı
4403,2026-02-13,URN-108,1,850,Tamamlandı
4404,2026-02-13,URN-122,3,1200,Tamamlandı
4405,2026-02-13,URN-110,1,1200,Tamamlandı
4406,2026-02-13,URN-123,2,440,Tamamlandı
4407,2026-02-13,URN-103,3,540,Tamamlandı
4408,2026-02-13,URN-110,2,2400,Tamamlandı
4409,2026-02-14,URN-101,3,2250,Tamamlandı
4410,2026-02-14,URN-117,1,410,Tamamlandı
4411,2026-02-14,URN-119,1,160,Tamamlandı
4412,2026-02-14,URN-107,2,400,Tamamlandı
4413,2026-02-14,URN-104,3,630,Tamamlandı
4414,2026-02-14,URN-115,2,1100,Tamamlandı
4415,2026-02-14,URN-118,1,190,Tamamlandı
4416,2026-02-14,URN-100,3,1350,Tamamlandı
4417,2026-02-14,URN-104,1,210,Tamamlandı
4418,2026-02-14,URN-110,3,3600,Tamamlandı
4419,2026-02-15,URN-119,3,480,Tamamlandı
4420,2026-02-15,URN-129,1,270,Tamamlandı
4421,2026-02-15,URN-117,2,820,Tamamlandı
4422,2026-02-15,URN-115,2,1100,Tamamlandı
4423,2026-02-15,URN-115,1,550,İptal Edildi
4424,2026-02-15,URN-104,3,630,Tamamlandı
4425,2026-02-15,URN-125,3,1020,Tamamlandı
4426,2026-02-15,URN-104,1,210,Tamamlandı
4427,2026-02-15,URN-110,3,3600,Tamamlandı
4428,2026-02-15,URN-111,1,350,Tamamlandı
4429,2026-02-15,URN-126,3,2850,Tamamlandı
4430,2026-02-15,URN-105,2,760,Tamamlandı
4431,2026-02-15,URN-103,3,540,Tamamlandı
4432,2026-02-15,URN-101,1,750,Tamamlandı
4433,2026-02-15,URN-118,1,190,Tamamlandı
4434,2026-02-15,URN-102,3,960,Tamamlandı
4435,2026-02-15,URN-110,2,2400,Tamamlandı
4436,2026-02-15,URN-121,3,960,Tamamlandı
4437,2026-02-15,URN-103,3,540,Tamamlandı
4438,2026-02-16,URN-118,1,190,Tamamlandı
4439,2026-02-16,URN-116,3,720,Tamamlandı
4440,2026-02-16,URN-119,2,320,İade Edildi
4441,2026-02-16,URN-122,2,800,Tamamlandı
4442,2026-02-16,URN-104,1,210,Tamamlandı
4443,2026-02-16,URN-112,3,840,Tamamlandı
4444,2026-02-17,URN-123,3,660,Tamamlandı
4445,2026-02-17,URN-110,2,2400,Tamamlandı
4446,2026-02-17,URN-101,3,2250,Tamamlandı
4447,2026-02-17,URN-110,1,1200,Tamamlandı
4448,2026-02-17,URN-106,2,900,Tamamlandı
4449,2026-02-17,URN-104,2,420,Tamamlandı
4450,2026-02-17,URN-129,1,270,Tamamlandı
4451,2026-02-18,URN-121,1,320,Tamamlandı
4452,2026-02-18,URN-115,1,550,Tamamlandı
4453,2026-02-18,URN-114,2,100,Tamamlandı
4454,2026-02-18,URN-121,3,960,Tamamlandı
4455,2026-02-18,URN-104,1,210,Tamamlandı
4456,2026-02-18,URN-105,3,1140,Tamamlandı
4457,2026-02-18,URN-105,3,1140,Tamamlandı
4458,2026-02-19,URN-110,3,3600,İptal Edildi
4459,2026-02-19,URN-104,1,210,Tamamlandı
4460,2026-02-19,URN-110,3,3600,Tamamlandı
4461,2026-02-19,URN-118,2,380,Tamamlandı
4462,2026-02-19,URN-113,3,270,Tamamlandı
4463,2026-02-19,URN-107,2,400,Tamamlandı
4464,2026-02-19,URN-119,2,320,Tamamlandı
4465,2026-02-19,URN-107,1,200,Tamamlandı
4466,2026-02-19,URN-123,3,660,Tamamlandı
4467,2026-02-19,URN-109,2,1200,Tamamlandı
4468,2026-02-19,URN-110,3,3600,Tamamlandı
4469,2026-02-19,URN-112,1,280,Tamamlandı
4470,2026-02-20,URN-110,2,2400,Tamamlandı
4471,2026-02-20,URN-113,3,270,Tamamlandı
4472,2026-02-20,URN-119,3,480,Tamamlandı
4473,2026-02-20,URN-104,2,420,İade Edildi
4474,2026-02-20,URN-115,3,1650,Tamamlandı
4475,2026-02-20,URN-107,2,400,Tamamlandı
4476,2026-02-20,URN-126,2,1900,Tamamlandı
4477,2026-02-20,URN-105,3,1140,Tamamlandı
4478,2026-02-20,URN-119,1,160,Tamamlandı
4479,2026-02-20,URN-119,2,320,Tamamlandı
4480,2026-02-20,URN-101,1,750,İade Edildi
4481,2026-02-20,URN-115,1,550,Tamamlandı
4482,2026-02-21,URN-108,2,1700,Tamamlandı
4483,2026-02-21,URN-128,3,450,İptal Edildi
4484,2026-02-21,URN-120,2,1300,Tamamlandı
4485,2026-02-21,URN-110,2,2400,Tamamlandı
4486,2026-02-21,URN-125,1,340,Tamamlandı
4487,2026-02-21,URN-129,1,270,Tamamlandı
4488,2026-02-21,URN-104,3,630,Tamamlandı
4489,2026-02-21,URN-105,2,760,Tamamlandı
4490,2026-02-21,URN-119,3,480,Tamamlandı
4491,2026-02-21,URN-126,3,2850,Tamamlandı
4492,2026-02-21,URN-109,1,600,Tamamlandı
4493,2026-02-21,URN-107,1,200,Tamamlandı
4494,2026-02-21,URN-106,1,450,Tamamlandı
4495,2026-02-21,URN-112,1,280,Tamamlandı
4496,2026-02-21,URN-120,1,650,Tamamlandı
4497,2026-02-21,URN-115,1,550,Tamamlandı
4498,2026-02-21,URN-106,1,450,Tamamlandı
4499,2026-02-21,URN-127,3,1740,Tamamlandı
4500,2026-02-21,URN-111,3,1050,Tamamlandı
4501,2026-02-21,URN-115,2,1100,Tamamlandı
4502,2026-02-21,URN-127,3,1740,Tamamlandı
4503,2026-02-21,URN-118,1,190,Tamamlandı
4504,2026-02-22,URN-127,1,580,Tamamlandı
4505,2026-02-22,URN-109,3,1800,Tamamlandı
4506,2026-02-22,URN-110,1,1200,Tamamlandı
4507,2026-02-22,URN-103,1,180,Tamamlandı
4508,2026-02-22,URN-109,3,1800,Tamamlandı
4509,2026-02-22,URN-110,3,3600,Tamamlandı
4510,2026-02-22,URN-120,1,650,Tamamlandı
4511,2026-02-23,URN-123,1,220,Tamamlandı
4512,2026-02-23,URN-107,3,600,Tamamlandı
4513,2026-02-23,URN-109,3,1800,Tamamlandı
4514,2026-02-23,URN-104,1,210,Tamamlandı
4515,2026-02-23,URN-119,3,480,Tamamlandı
4516,2026-02-23,URN-118,1,190,Tamamlandı
4517,2026-02-23,URN-129,1,270,Tamamlandı
4518,2026-02-23,URN-113,3,270,İptal Edildi
4519,2026-02-23,URN-129,3,810,İade Edildi
4520,2026-02-23,URN-120,3,1950,Tamamlandı
4521,2026-02-23,URN-113,3,270,Tamamlandı
4522,2026-02-23,URN-116,3,720,Tamamlandı
4523,2026-02-23,URN-125,3,1020,Tamamlandı
4524,2026-02-24,URN-116,1,240,Tamamlandı
4525,2026-02-24,URN-103,3,540,Tamamlandı
4526,2026-02-24,URN-115,1,550,İade Edildi
4527,2026-02-24,URN-104,1,210,Tamamlandı
4528,2026-02-24,URN-121,3,960,Tamamlandı
4529,2026-02-24,URN-110,3,3600,Tamamlandı
4530,2026-02-24,URN-110,2,2400,Tamamlandı
4531,2026-02-24,URN-104,3,630,Tamamlandı
4532,2026-02-24,URN-115,3,1650,Tamamlandı
4533,2026-02-24,URN-116,3,720,Tamamlandı
4534,2026-02-24,URN-120,2,1300,Tamamlandı
4535,2026-02-25,URN-125,1,340,Tamamlandı
4536,2026-02-25,URN-110,1,1200,Tamamlandı
4537,2026-02-25,URN-120,1,650,Tamamlandı
4538,2026-02-25,URN-103,3,540,Tamamlandı
4539,2026-02-25,URN-110,1,1200,Tamamlandı
4540,2026-02-25,URN-110,3,3600,Tamamlandı
4541,2026-02-25,URN-122,2,800,Tamamlandı
4542,2026-02-25,URN-124,2,1700,Tamamlandı
4543,2026-02-25,URN-105,2,760,Tamamlandı
4544,2026-02-25,URN-115,1,550,Tamamlandı
4545,2026-02-25,URN-120,3,1950,Tamamlandı
4546,2026-02-26,URN-110,1,1200,Tamamlandı
4547,2026-02-26,URN-123,3,660,Tamamlandı
4548,2026-02-26,URN-103,3,540,Tamamlandı
4549,2026-02-26,URN-101,3,2250,Tamamlandı
4550,2026-02-26,URN-116,3,720,Tamamlandı
4551,2026-02-26,URN-124,2,1700,Tamamlandı
4552,2026-02-26,URN-124,3,2550,Tamamlandı
4553,2026-02-26,URN-115,2,1100,Tamamlandı
4554,2026-02-26,URN-106,2,900,Tamamlandı
4555,2026-02-26,URN-106,3,1350,Tamamlandı
4556,2026-02-26,URN-119,2,320,Tamamlandı
4557,2026-02-26,URN-104,1,210,Tamamlandı
4558,2026-02-26,URN-127,1,580,İptal Edildi
4559,2026-02-26,URN-113,1,90,İptal Edildi
4560,2026-02-27,URN-100,3,1350,İptal Edildi
4561,2026-02-27,URN-112,1,280,Tamamlandı
4562,2026-02-27,URN-110,1,1200,Tamamlandı
4563,2026-02-27,URN-119,2,320,Tamamlandı
4564,2026-02-27,URN-110,2,2400,İptal Edildi
4565,2026-02-27,URN-100,1,450,Tamamlandı
4566,2026-02-27,URN-114,1,50,Tamamlandı
4567,2026-02-27,URN-105,3,1140,Tamamlandı
4568,2026-02-27,URN-110,2,2400,Tamamlandı
4569,2026-02-28,URN-104,3,630,Tamamlandı
4570,2026-02-28,URN-107,3,600,Tamamlandı
4571,2026-02-28,URN-108,2,1700,Tamamlandı
4572,2026-02-28,URN-101,2,1500,Tamamlandı
4573,2026-02-28,URN-129,1,270,Tamamlandı
4574,2026-02-28,URN-110,1,1200,Tamamlandı
4575,2026-02-28,URN-117,1,410,Tamamlandı
4576,2026-02-28,URN-123,2,440,Tamamlandı
4577,2026-02-28,URN-123,1,220,Tamamlandı
4578,2026-02-28,URN-127,3,1740,Tamamlandı
4579,2026-02-28,URN-119,3,480,Tamamlandı
4580,2026-02-28,URN-104,1,210,Tamamlandı
4581,2026-03-01,URN-125,3,1020,Tamamlandı
4582,2026-03-01,URN-100,2,900,Tamamlandı
4583,2026-03-01,URN-123,3,660,Tamamlandı
4584,2026-03-01,URN-120,2,1300,İade Edildi
4585,2026-03-01,URN-112,1,280,İptal Edildi
4586,2026-03-01,URN-127,1,580,Tamamlandı
4587,2026-03-01,URN-122,1,400,Tamamlandı
4588,2026-03-01,URN-105,2,760,Tamamlandı
4589,2026-03-01,URN-129,3,810,Tamamlandı
4590,2026-03-01,URN-123,2,440,Tamamlandı
4591,2026-03-01,URN-112,1,280,Tamamlandı
4592,2026-03-02,URN-129,3,810,Tamamlandı
4593,2026-03-02,URN-122,3,1200,İade Edildi
4594,2026-03-02,URN-123,2,440,Tamamlandı
4595,2026-03-02,URN-116,1,240,Tamamlandı
4596,2026-03-02,URN-126,2,1900,Tamamlandı
4597,2026-03-02,URN-120,3,1950,Tamamlandı
4598,2026-03-02,URN-121,2,640,Tamamlandı
4599,2026-03-03,URN-110,3,3600,Tamamlandı
4600,2026-03-03,URN-119,2,320,Tamamlandı
4601,2026-03-03,URN-113,1,90,Tamamlandı
4602,2026-03-03,URN-110,3,3600,Tamamlandı
4603,2026-03-03,URN-111,3,1050,Tamamlandı
4604,2026-03-03,URN-128,2,300,Tamamlandı
4605,2026-03-03,URN-101,2,1500,Tamamlandı
4606,2026-03-03,URN-115,1,550,Tamamlandı
4607,2026-03-03,URN-127,3,1740,Tamamlandı
4608,2026-03-03,URN-109,2,1200,Tamamlandı
4609,2026-03-03,URN-109,2,1200,Tamamlandı
4610,2026-03-03,URN-111,1,350,Tamamlandı
4611,2026-03-03,URN-111,3,1050,Tamamlandı
4612,2026-03-03,URN-101,1,750,Tamamlandı
4613,2026-03-03,URN-105,2,760,Tamamlandı
4614,2026-03-03,URN-105,2,760,Tamamlandı
4615,2026-03-03,URN-105,3,1140,Tamamlandı
4616,2026-03-03,URN-119,1,160,Tamamlandı
4617,2026-03-04,URN-123,1,220,Tamamlandı
4618,2026-03-04,URN-128,1,150,İptal Edildi
4619,2026-03-04,URN-110,1,1200,Tamamlandı
4620,2026-03-04,URN-115,2,1100,Tamamlandı
4621,2026-03-04,URN-111,1,350,İade Edildi
4622,2026-03-04,URN-106,2,900,Tamamlandı
4623,2026-03-04,URN-123,1,220,Tamamlandı
4624,2026-03-04,URN-116,2,480,Tamamlandı
4625,2026-03-04,URN-115,3,1650,İade Edildi
4626,2026-03-04,URN-118,3,570,Tamamlandı
4627,2026-03-04,URN-106,3,1350,Tamamlandı
4628,2026-03-05,URN-126,1,950,Tamamlandı
4629,2026-03-05,URN-117,1,410,Tamamlandı
4630,2026-03-05,URN-117,1,410,Tamamlandı
4631,2026-03-05,URN-106,2,900,Tamamlandı
4632,2026-03-05,URN-103,1,180,Tamamlandı
4633,2026-03-05,URN-121,1,320,Tamamlandı
4634,2026-03-05,URN-121,1,320,İade Edildi
4635,2026-03-05,URN-113,1,90,Tamamlandı
4636,2026-03-05,URN-128,3,450,Tamamlandı
4637,2026-03-05,URN-128,1,150,Tamamlandı
4638,2026-03-05,URN-113,1,90,Tamamlandı
4639,2026-03-05,URN-114,3,150,Tamamlandı
4640,2026-03-05,URN-100,1,450,Tamamlandı
4641,2026-03-05,URN-116,2,480,Tamamlandı
4642,2026-03-05,URN-128,2,300,Tamamlandı
4643,2026-03-05,URN-128,3,450,Tamamlandı
4644,2026-03-05,URN-123,2,440,Tamamlandı
4645,2026-03-05,URN-125,3,1020,Tamamlandı
4646,2026-03-05,URN-110,3,3600,Tamamlandı
4647,2026-03-06,URN-110,2,2400,Tamamlandı
4648,2026-03-06,URN-108,2,1700,Tamamlandı
4649,2026-03-06,URN-129,2,540,Tamamlandı
4650,2026-03-06,URN-104,1,210,Tamamlandı
4651,2026-03-06,URN-124,1,850,Tamamlandı
4652,2026-03-06,URN-102,3,960,Tamamlandı
4653,2026-03-06,URN-126,1,950,Tamamlandı
4654,2026-03-06,URN-114,3,150,Tamamlandı
4655,2026-03-06,URN-122,2,800,Tamamlandı
4656,2026-03-06,URN-125,2,680,Tamamlandı
4657,2026-03-06,URN-118,1,190,Tamamlandı
4658,2026-03-06,URN-112,2,560,Tamamlandı
4659,2026-03-06,URN-104,2,420,Tamamlandı
4660,2026-03-06,URN-127,1,580,Tamamlandı
4661,2026-03-06,URN-124,3,2550,Tamamlandı
4662,2026-03-07,URN-125,3,1020,Tamamlandı
4663,2026-03-07,URN-118,1,190,Tamamlandı
4664,2026-03-07,URN-126,2,1900,Tamamlandı
4665,2026-03-07,URN-104,2,420,Tamamlandı
4666,2026-03-07,URN-115,2,1100,Tamamlandı
4667,2026-03-07,URN-119,1,160,Tamamlandı
4668,2026-03-07,URN-113,2,180,Tamamlandı
4669,2026-03-07,URN-114,3,150,Tamamlandı
4670,2026-03-07,URN-104,3,630,Tamamlandı
4671,2026-03-07,URN-126,3,2850,Tamamlandı
4672,2026-03-07,URN-101,3,2250,Tamamlandı
4673,2026-03-07,URN-119,2,320,Tamamlandı
4674,2026-03-08,URN-123,3,660,Tamamlandı
4675,2026-03-08,URN-128,2,300,İptal Edildi
4676,2026-03-08,URN-105,3,1140,Tamamlandı
4677,2026-03-08,URN-122,1,400,Tamamlandı
4678,2026-03-08,URN-119,3,480,Tamamlandı
4679,2026-03-08,URN-116,1,240,Tamamlandı
4680,2026-03-08,URN-121,3,960,Tamamlandı
4681,2026-03-08,URN-109,2,1200,İptal Edildi
4682,2026-03-08,URN-112,3,840,Tamamlandı
4683,2026-03-08,URN-106,2,900,Tamamlandı
4684,2026-03-08,URN-117,2,820,Tamamlandı
4685,2026-03-08,URN-118,1,190,Tamamlandı
4686,2026-03-08,URN-124,2,1700,Tamamlandı
4687,2026-03-08,URN-117,1,410,Tamamlandı
4688,2026-03-08,URN-107,2,400,İptal Edildi
4689,2026-03-08,URN-122,3,1200,İptal Edildi
4690,2026-03-08,URN-103,2,360,Tamamlandı
4691,2026-03-08,URN-128,3,450,İptal Edildi
4692,2026-03-09,URN-103,3,540,Tamamlandı
4693,2026-03-09,URN-123,3,660,Tamamlandı
4694,2026-03-09,URN-105,1,380,Tamamlandı
4695,2026-03-09,URN-114,3,150,Tamamlandı
4696,2026-03-09,URN-115,2,1100,Tamamlandı
4697,2026-03-09,URN-120,2,1300,Tamamlandı
4698,2026-03-09,URN-105,2,760,Tamamlandı
4699,2026-03-09,URN-106,2,900,Tamamlandı
4700,2026-03-10,URN-102,3,960,Tamamlandı
4701,2026-03-10,URN-113,1,90,Tamamlandı
4702,2026-03-10,URN-126,1,950,Tamamlandı
4703,2026-03-10,URN-105,3,1140,İptal Edildi
4704,2026-03-10,URN-122,1,400,Tamamlandı
4705,2026-03-10,URN-114,3,150,Tamamlandı
4706,2026-03-10,URN-101,1,750,Tamamlandı
4707,2026-03-10,URN-129,3,810,Tamamlandı
4708,2026-03-10,URN-102,1,320,İade Edildi
4709,2026-03-10,URN-118,1,190,Tamamlandı
4710,2026-03-10,URN-103,3,540,Tamamlandı
4711,2026-03-10,URN-113,1,90,Tamamlandı
4712,2026-03-10,URN-123,1,220,Tamamlandı
4713,2026-03-10,URN-112,1,280,Tamamlandı
4714,2026-03-10,URN-118,1,190,Tamamlandı
4715,2026-03-11,URN-127,3,1740,Tamamlandı
4716,2026-03-11,URN-108,2,1700,Tamamlandı
4717,2026-03-11,URN-116,2,480,Tamamlandı
4718,2026-03-11,URN-103,2,360,Tamamlandı
4719,2026-03-11,URN-102,3,960,Tamamlandı
4720,2026-03-11,URN-104,1,210,Tamamlandı
4721,2026-03-11,URN-129,2,540,Tamamlandı
4722,2026-03-11,URN-100,1,450,Tamamlandı
4723,2026-03-11,URN-121,1,320,Tamamlandı
4724,2026-03-11,URN-121,2,640,Tamamlandı
4725,2026-03-11,URN-114,1,50,Tamamlandı
4726,2026-03-11,URN-103,2,360,Tamamlandı
4727,2026-03-12,URN-116,1,240,Tamamlandı
4728,2026-03-12,URN-107,3,600,Tamamlandı
4729,2026-03-12,URN-104,1,210,Tamamlandı
4730,2026-03-12,URN-110,1,1200,Tamamlandı
4731,2026-03-12,URN-108,3,2550,Tamamlandı
4732,2026-03-12,URN-121,2,640,İade Edildi
4733,2026-03-12,URN-100,1,450,Tamamlandı
4734,2026-03-12,URN-119,2,320,İptal Edildi
4735,2026-03-12,URN-109,1,600,İade Edildi
4736,2026-03-12,URN-121,1,320,Tamamlandı
4737,2026-03-13,URN-100,2,900,Tamamlandı
4738,2026-03-13,URN-127,2,1160,Tamamlandı
4739,2026-03-13,URN-118,3,570,Tamamlandı
4740,2026-03-13,URN-108,1,850,Tamamlandı
4741,2026-03-13,URN-125,2,680,Tamamlandı
4742,2026-03-13,URN-100,1,450,Tamamlandı
4743,2026-03-14,URN-101,3,2250,Tamamlandı
4744,2026-03-14,URN-106,2,900,Tamamlandı
4745,2026-03-14,URN-104,3,630,Tamamlandı
4746,2026-03-14,URN-102,2,640,Tamamlandı
4747,2026-03-14,URN-104,3,630,Tamamlandı
4748,2026-03-14,URN-121,1,320,Tamamlandı
4749,2026-03-14,URN-112,1,280,Tamamlandı
4750,2026-03-14,URN-109,2,1200,İade Edildi
4751,2026-03-14,URN-128,1,150,Tamamlandı
4752,2026-03-15,URN-121,3,960,Tamamlandı
4753,2026-03-15,URN-110,3,3600,Tamamlandı
4754,2026-03-15,URN-112,2,560,Tamamlandı
4755,2026-03-15,URN-106,2,900,Tamamlandı
4756,2026-03-15,URN-118,2,380,Tamamlandı
4757,2026-03-15,URN-126,1,950,Tamamlandı
4758,2026-03-15,URN-117,1,410,Tamamlandı
4759,2026-03-15,URN-100,2,900,İade Edildi
4760,2026-03-15,URN-103,3,540,İade Edildi
4761,2026-03-16,URN-123,3,660,Tamamlandı
4762,2026-03-16,URN-103,1,180,Tamamlandı
4763,2026-03-16,URN-107,3,600,Tamamlandı
4764,2026-03-16,URN-122,3,1200,Tamamlandı
4765,2026-03-16,URN-100,3,1350,Tamamlandı
4766,2026-03-16,URN-123,3,660,Tamamlandı
4767,2026-03-17,URN-124,3,2550,Tamamlandı
4768,2026-03-17,URN-123,2,440,Tamamlandı
4769,2026-03-17,URN-105,3,1140,Tamamlandı
4770,2026-03-17,URN-111,2,700,Tamamlandı
4771,2026-03-17,URN-127,1,580,İade Edildi
4772,2026-03-18,URN-128,3,450,Tamamlandı
4773,2026-03-18,URN-106,2,900,Tamamlandı
4774,2026-03-18,URN-106,3,1350,Tamamlandı
4775,2026-03-18,URN-108,1,850,Tamamlandı
4776,2026-03-18,URN-124,2,1700,Tamamlandı
4777,2026-03-18,URN-125,1,340,İade Edildi
4778,2026-03-18,URN-114,3,150,Tamamlandı
4779,2026-03-18,URN-102,1,320,Tamamlandı
4780,2026-03-18,URN-102,3,960,İptal Edildi
4781,2026-03-19,URN-107,3,600,Tamamlandı
4782,2026-03-19,URN-117,3,1230,Tamamlandı
4783,2026-03-19,URN-126,2,1900,Tamamlandı
4784,2026-03-19,URN-115,2,1100,Tamamlandı
4785,2026-03-19,URN-124,3,2550,Tamamlandı
4786,2026-03-19,URN-109,1,600,Tamamlandı
4787,2026-03-20,URN-115,3,1650,İptal Edildi
4788,2026-03-20,URN-129,2,540,İade Edildi
4789,2026-03-20,URN-116,1,240,Tamamlandı
4790,2026-03-20,URN-101,2,1500,Tamamlandı
4791,2026-03-20,URN-125,1,340,Tamamlandı
4792,2026-03-20,URN-112,3,840,Tamamlandı
4793,2026-03-20,URN-115,3,1650,Tamamlandı
4794,2026-03-20,URN-117,3,1230,Tamamlandı
4795,2026-03-20,URN-121,3,960,Tamamlandı
4796,2026-03-20,URN-108,1,850,Tamamlandı
4797,2026-03-20,URN-127,3,1740,Tamamlandı
4798,2026-03-20,URN-110,3,3600,Tamamlandı
4799,2026-03-20,URN-114,3,150,Tamamlandı
4800,2026-03-21,URN-109,1,600,Tamamlandı
4801,2026-03-21,URN-123,3,660,Tamamlandı
4802,2026-03-21,URN-108,3,2550,Tamamlandı
4803,2026-03-21,URN-125,3,1020,Tamamlandı
4804,2026-03-21,URN-128,2,300,Tamamlandı
4805,2026-03-21,URN-109,1,600,Tamamlandı
4806,2026-03-21,URN-110,1,1200,Tamamlandı
4807,2026-03-21,URN-122,2,800,Tamamlandı
4808,2026-03-21,URN-116,3,720,Tamamlandı
4809,2026-03-21,URN-116,3,720,Tamamlandı
4810,2026-03-21,URN-101,2,1500,Tamamlandı
4811,2026-03-21,URN-104,3,630,İade Edildi
4812,2026-03-22,URN-102,1,320,Tamamlandı
4813,2026-03-22,URN-102,1,320,İade Edildi
4814,2026-03-22,URN-110,3,3600,Tamamlandı
4815,2026-03-22,URN-121,1,320,Tamamlandı
4816,2026-03-22,URN-126,1,950,Tamamlandı
4817,2026-03-22,URN-109,2,1200,Tamamlandı
4818,2026-03-22,URN-127,2,1160,Tamamlandı
4819,2026-03-22,URN-104,1,210,Tamamlandı
4820,2026-03-22,URN-119,3,480,Tamamlandı
4821,2026-03-22,URN-100,2,900,Tamamlandı
4822,2026-03-22,URN-122,3,1200,Tamamlandı
4823,2026-03-22,URN-103,3,540,Tamamlandı
4824,2026-03-22,URN-118,3,570,Tamamlandı
4825,2026-03-22,URN-113,1,90,Tamamlandı
4826,2026-03-22,URN-113,1,90,Tamamlandı
4827,2026-03-22,URN-118,3,570,İptal Edildi
4828,2026-03-22,URN-111,2,700,Tamamlandı
4829,2026-03-22,URN-118,3,570,İptal Edildi
4830,2026-03-22,URN-129,3,810,Tamamlandı
4831,2026-03-22,URN-109,3,1800,Tamamlandı
4832,2026-03-22,URN-109,2,1200,Tamamlandı
4833,2026-03-23,URN-118,3,570,Tamamlandı
4834,2026-03-23,URN-125,2,680,Tamamlandı
4835,2026-03-23,URN-126,1,950,Tamamlandı
4836,2026-03-23,URN-102,1,320,Tamamlandı
4837,2026-03-23,URN-116,2,480,Tamamlandı
4838,2026-03-23,URN-109,3,1800,Tamamlandı
